;category;title;description;price;level;img_alt;img_url;product_quantity;product_details;img_src
209;IT I OPROGRAMOWANIE;Kurs podstaw obsługi internetu;Internet bez tajemnic - jak korzystać z jego możliwości mądrze i bezpiecznie;18;Podstawowy;Kurs podstaw obsługi internetu;;1000;9 materiałów treningowych i 51 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_podstaw_obslugi_internetu.jpg
210;IT I OPROGRAMOWANIE;Kurs podstaw obsługi komputera;Obsługa komputera nie musi być trudna. Sprawdź nasze szkolenie dla zielonych!;29;Podstawowy;Kurs podstaw obsługi komputera;;1000;7 materiałów treningowych i 44 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Podstawy-komputera.jpg
211;IT I OPROGRAMOWANIE;Hosting stron z Amazon Web Services;Wykorzystaj potencjał Amazon Web Services i naucz się profesjonalnie hostować strony ;26;Podstawowy;Hosting stron z Amazon Web Services;;1000;8 materiałów treningowych i 58 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-AWS.jpg
212;IT I OPROGRAMOWANIE;Jak przyspieszać i optymalizować strony;Jak osiągnąć wysoką pozycję w Google dzięki doskonałej optymalizacji strony;49;Zaawansowany;Jak przyspieszać i optymalizować strony;;1000;11 materiałów treningowych i 79 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Jak-przyspieszac-i-optymalizowac-strony.jpg
213;IT I OPROGRAMOWANIE;Kurs PowerPoint 2013 od podstaw;Zachwyć odbiorców niesamowitymi prezentacjami;29;Podstawowy;Kurs PowerPoint 2013 od podstaw;;1000;9 materiałów treningowych i 47 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-PowerPoint-2013-od-podstaw.jpg
214;IT I OPROGRAMOWANIE;Kurs Word 2013 od podstaw;Zdobądź umiejętności niezbędne do tworzenia i edytowania dowolnych dokumentów w programie Word;29;Podstawowy;Kurs Word 2013 od podstaw;;1000;11 materiałów treningowych i 51 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Word-2013-od-podstaw.jpg
215;IT I OPROGRAMOWANIE;Kurs Excel - zaawansowane techniki;Zaawansowane techniki pracy z Excelem, których znajomość otwiera przed tobą niespotykane możliwości;29;Zaawansowany;Kurs Excel - zaawansowane techniki;;1000;9 materiałów treningowych i 55 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Excel-zaawansowane-techniki.jpg
216;IT I OPROGRAMOWANIE;Kurs Access - programowanie w VBA;Rozszerz możliwości programu Access za pomocą Visual Basic;29;Zaawansowany;Kurs Access - programowanie w VBA;;1000;8 materiałów treningowych i 44 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Access-programowanie-w-VBA.jpg
217;IT I OPROGRAMOWANIE;Kurs Access - formularze i raporty;Zamień bazę danych w funkcjonalną i łatwą w użyciu aplikację;29;Średniozaawansowany;Kurs Access - formularze i raporty;;1000;6 materiałów treningowych i 30 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Access-formularze-i-raporty.jpg
218;IT I OPROGRAMOWANIE;Kurs Access - kwerendy;Wszystko co powinieneś wiedzieć na temat tworzenia kwerend;29;Średniozaawansowany;Kurs Access - kwerendy;;1000;6 materiałów treningowych i 33 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Access-kwerendy.jpg
219;IT I OPROGRAMOWANIE;Kurs Access 2013 od podstaw;Kurs, który pozwoli Ci błyskawicznie opanować wszystkie kluczowe funkcje programu Access;29;Podstawowy;Kurs Access 2013 od podstaw;;1000;8 materiałów treningowych i 39 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Access-2013-od-podstaw.jpg
220;IT I OPROGRAMOWANIE;Kurs Excel - zaawansowane funkcje i formuły;Poznaj obszerny zestaw przydatnych funkcji i praktyczne przykłady użycia formuł;39;Średniozaawansowany;Kurs Excel - zaawansowane funkcje i formuły;;1000;10 materiałów treningowych i 50 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Excel-zaawansowane-funkcje-i-formuly.jpg
221;IT I OPROGRAMOWANIE;Kurs Excel 2013 od podstaw;Poznaj błyskawicznie Excela, w stopniu który pozwala na zupełnie samodzielną pracą;39;Podstawowy;Kurs Excel 2013 od podstaw;;1000;10 materiałów treningowych i 50 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Excel-2013-od-podstaw.jpg
222;FOTOGRAFIA I WIDEO;Kurs Produkcja spotu reklamowego od A do Z;Dowiedz się jak zupełnie od zera przygotować spot reklamowy dla Twojej firmy, produktu lub usługi. Zbuduj własne studio, naucz się nagrywać i montować reklamy wideo małym budżetem.;49;Podstawowy;Kurs Produkcja spotu reklamowego od A do Z;;1000;20 materiałów treningowych i 42 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_produkcja_spotu_reklamowego_od_a_do_z.jpg
223;FOTOGRAFIA I WIDEO;Kurs Jak nagrywać atrakcyjne wideo smartfonem;Nie potrzebujesz drogiej kamery ani aparatu... zachwycające wideo możesz nagrać swoim smartfonem! W tym kursie poznasz konkretne ustawienia, triki i aplikacje, które Ci w tym pomogą!;59;Podstawowy;Kurs Jak nagrywać atrakcyjne wideo smartfonem;;1000;20 materiałów treningowych i 61 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_jak_nagrywac_atrakcyjne_wideo_smartfonem.jpg
224;FOTOGRAFIA I WIDEO;Kurs Operator kamery od podstaw;Dowiedz się jak obsługiwać kamerę telewizyjną i wykorzystać jej możliwości do tworzenia profesjonalnych materiałów na potrzeby mediów. Poznaj sprawdzone praktyki i najczęstsze błędy operatora kamery. ;49;Podstawowy;Kurs Operator kamery od podstaw;;1000;20 materiałów treningowych i 23 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_operator_kamery_od_podstaw.jpg
225;FOTOGRAFIA I WIDEO;Kurs HitFilm Express - jak edytować i montować filmy;Poznaj najlepsze techniki montażu filmów, wykorzystaj ciekawe efekty i twórz niesamowite klipy w darmowym HitFilm Express!;30;Podstawowy;Kurs HitFilm Express - jak edytować i montować filmy;;1000;31 materiałów treningowych i 33 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_hitfilm_express_-_jak_edytowac_i_montowac_filmy.jpg
